"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"K06979"	0.000448086346026341	0.000461512808077447	0.000476751414131516	0.000631645073562281	0.000610659219989242	0.000645533694050084	0.00041779277971798	0.000409415892413399	0.000353791399703193	0.000368224734604595	0.000420043929900847	0.000407045620566034	0.000409985654518934	2.67631349866795e-05	0.000410398909388482	6.50341293691419e-05	0.000656680154534507	0.000637705637656281	0.000642234885439291	0.000634661498297373	0.000638587542117419	0.000619686413274594	0.000625940816195739	0.000629183135035715	0.000616251597136148	0.000602202185595124	0.000638751863989053
"K06978"	0.000739263924151521	0.000725561475452059	0.000724511991554194	0.00054883704443276	0.000541279623034224	0.00055620795719396	0.000772048145452591	0.0007307814440456	0.000757291324168451	0.000795303879650039	0.000754203220894648	0.000762513866142731	0.000769269839025511	0.00031380167045785	0.000770608440882545	0.000356253135147137	0.000552713337846606	0.000555814201324808	0.00055277181579444	0.000544957047841603	0.000546810231395446	0.000542477598608306	0.00053732810471237	0.000540377395228084	0.000547546862603276	0.000537993873091273	0.000566919906966062
"K06971"	3.11414928048828e-05	3.48185562108864e-05	3.71544611053433e-05	2.19574203280419e-05	2.22687722038216e-05	2.41704935022453e-05	3.42827773291559e-05	4.72088087452908e-05	4.23031579446256e-05	4.83721706727896e-05	3.27354726455126e-05	3.6746518078484e-05	3.2581050272025e-05	0.000265909744692213	2.79338690835722e-05	0.000244117081198139	2.55392373682077e-05	3.10240619804351e-05	2.90879924767056e-05	2.97340619651824e-05	2.77867216992493e-05	2.98352599754847e-05	2.72499226657287e-05	2.81603704939259e-05	2.95729074728447e-05	3.09077280686239e-05	3.33541394848011e-05
"K06970"	1.01648789570834e-06	1.24011296093568e-06	1.0588058864217e-06	6.89246378010284e-07	3.95889283623495e-07	1.14642656927646e-06	2.74262218633247e-07	7.27688766786757e-07	7.40536681743994e-07	3.45240740984721e-05	6.43675023928619e-07	8.59622916488956e-06	3.57052605720822e-07	7.82547806628055e-07	3.66345824046848e-07	7.17288191571417e-07	6.03289071689946e-07	1.10800221358697e-06	7.99669896266821e-07	9.04076208400817e-07	6.08468358377722e-07	8.06358377715802e-07	9.08330755524291e-07	1.70973677998836e-06	9.95720790331471e-07	8.97321137476179e-07	8.03714204453039e-07
"K06973"	6.26526175718414e-05	6.85877860702118e-05	6.68010259251509e-05	0.000102993101628394	0.000112036667265449	0.000114833728022525	7.56963723427762e-05	7.67711648960028e-05	8.71056271901372e-05	0.000106649577089709	7.51260706499545e-05	8.66235400461948e-05	7.97119942271735e-05	6.65165635633846e-06	8.29773291466111e-05	1.41863664555236e-05	0.000127495090483809	0.00012490206771344	0.000111653909266255	0.000116927189619839	0.000127271298294007	0.000132343568742606	0.000133221844143563	0.000121290738627409	0.000131236000165688	0.000135096682364469	0.000121159916321296
"K06972"	5.26725545957959e-06	5.53281167186687e-06	5.00526419035713e-06	5.71089856065663e-06	3.95889283623495e-06	5.06338401430435e-06	6.30803102856468e-06	6.91304328447419e-06	5.55402511307995e-06	5.09686887804741e-06	7.54019313744954e-06	5.00659500812249e-06	8.30147308300911e-06	5.47783464639638e-07	6.41105192081985e-06	1.51427507109521e-06	5.93234253828447e-06	6.84946822944671e-06	6.19744169606786e-06	6.73034510698386e-06	6.89597472828085e-06	5.94689303565404e-06	7.06479476518893e-06	5.22978309172909e-06	5.87475266295568e-06	4.88541508181475e-06	6.7311064622942e-06
"K06975"	0.000194888452004445	0.000202996952374702	0.000210317351075583	0.000269692261338595	0.000258119812922519	0.000275524518816108	0.000184029948702909	0.000192109834431704	0.000149588409712287	0.000296964737649253	0.000185654267615983	0.000204798075049237	0.00017370609268318	0.00028062164345682	0.000159268847004367	0.000271772525917615	0.000267055962401416	0.000262395069672186	0.000276785742845353	0.00027333237367318	0.000261032925744043	0.00026035296120499	0.000259177042242931	0.000266216073919363	0.000258190400932951	0.000256035631226536	0.000269947508420664
"K06974"	0.000106823637039895	0.00010693589455453	0.000109153261382019	4.44071594975197e-05	4.04796792505024e-05	3.51570814578113e-05	0.000109979149671932	0.000115702513919094	0.000121633149976451	0.000133384096865128	0.000108045450445161	0.000110806338575994	0.000110864834076315	9.9383571441763e-06	0.000109903747214054	1.63382310302378e-05	3.3884736193252e-05	3.8578622527619e-05	3.31863006950731e-05	3.67657658082999e-05	3.81306837916706e-05	3.56813582139243e-05	3.36082379543988e-05	3.8418791173856e-05	3.66425250841982e-05	3.39985008754863e-05	3.74731747826229e-05
"K06977"	1.51549104451062e-05	1.21149496952947e-05	1.23206503147252e-05	1.40803188650672e-05	1.30643463595753e-05	1.21330145248425e-05	1.46273183271065e-05	1.78283747862755e-05	1.24965565044299e-05	1.10592437919897e-05	1.59079684485216e-05	1.47363928540964e-05	1.42821042288329e-05	1.72160517458172e-06	1.25473444736046e-05	2.31126195061901e-06	1.35740041130238e-05	1.63178507819172e-05	1.57934804512697e-05	1.75792596077937e-05	1.49074747802542e-05	1.77398843097477e-05	1.56434741229183e-05	1.83042408210518e-05	1.86199787791985e-05	1.75476133550897e-05	1.7380319671297e-05
"K06976"	8.92661188412962e-05	9.36762252029874e-05	9.9431498243056e-05	3.97793623880221e-05	4.02817346086907e-05	3.0093697443507e-05	6.11604747552141e-05	5.76693347678505e-05	5.60030865568895e-05	4.5775652565105e-05	5.89422414768921e-05	5.68673621677309e-05	5.44505223724253e-05	3.52146512982625e-06	5.7882640199402e-05	9.00595173861891e-06	4.5146132198131e-05	4.58310006529155e-05	4.38818855576418e-05	4.64092453645753e-05	4.30998420517553e-05	4.4954479557656e-05	4.33980249861606e-05	4.3447428762057e-05	4.15215569568224e-05	4.36696286905074e-05	4.49075311738135e-05
"K07082"	0.000504547628233413	0.000502436535788324	0.000501873990163886	0.000427234290598089	0.000416376554051011	0.000409656427421454	0.000491843578748957	0.000483458224433951	0.000486162331564932	0.000489010910280586	0.000492411393305394	0.000486678820412209	0.00049103659601756	0.000298933262131917	0.000493467824991105	0.000318077463617947	0.000404404774389494	0.000412881915772089	0.000419426860591948	0.000413865997623485	0.000410716141904962	0.000401868856494113	0.000397747945280137	0.000407621362899577	0.000394405005050296	0.000392528146471524	0.00041762999348891
"K07083"	0.000303929880816794	0.000289804859640199	0.000289439027315459	0.000186194985831064	0.000194579582900948	0.000189733597215253	0.000305528111557437	0.000289620129181129	0.000331945567591745	0.000273403740005449	0.000301607725497981	0.000300301236430592	0.000314206293034323	1.9328930823713e-05	0.000328337444801988	4.66237324521421e-05	0.000190237153939563	0.000197123666544518	0.000180925314030368	0.000183929281953544	0.000192073178461234	0.000197860186932015	0.000195593889356231	0.000189680209826943	0.000197551004801764	0.000199604101914146	0.000188571445219794
"K07080"	0.000119113899778914	0.000115712078585768	0.000117719963553976	0.000220755768499865	0.000220807247941005	0.000213904090717499	0.000120035431021818	0.000129983405967284	0.000115523722352063	0.000122036351061173	0.000129378679809652	0.000122142025386837	0.000127110727636613	0.00020753167831776	0.000118970806359214	0.000197493348745997	0.000198683200943222	0.000199843308341504	0.000208014131766407	0.000210247944909212	0.000201403026623026	0.000198364160918087	0.000207200337899041	0.000205570704605659	0.00020312704122762	0.000200501423051622	0.000195905337335428
"K07081"	0.000311784560010904	0.000297913290538625	0.000297909474406833	0.000192201275696582	0.000199429226625336	0.000195656801156515	0.000317412807698211	0.000301263149449717	0.000342590782391815	0.000279173780244748	0.000312458247329921	0.00031088121078738	0.00032581050272025	2.06592620949806e-05	0.000336397052931018	4.86161996509516e-05	0.000196571689192308	0.000206289866675101	0.000189121930467103	0.000193572761509819	0.000200388912692396	0.000208846819828393	0.000204576271271971	0.000199033475740997	0.000207109924388946	0.000210272253215251	0.000196508122988768
"K07086"	2.32868136107729e-05	2.66147320077734e-05	2.48338107906181e-05	4.43086957292325e-06	3.56300355261146e-06	2.29285313855291e-06	1.59986294202727e-05	1.81922191696689e-05	1.50884348905339e-05	1.36557618996742e-05	1.70114113466849e-05	1.45474647405823e-05	1.36572621688214e-05	2.11287907789575e-06	1.16314799134874e-05	3.02855014219043e-06	6.93782432443438e-06	8.25965286492103e-06	7.5968640145348e-06	1.03466499405871e-05	5.6790380115254e-06	7.3580201966567e-06	7.56942296270242e-06	1.00572751764021e-05	9.45934750814898e-06	8.27529493450254e-06	8.53946342231354e-06
"K07087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0046427555663e-07
"K07084"	1.7003070255485e-05	1.77431546718489e-05	2.00210567614285e-05	1.06340869750158e-05	1.1777706187799e-05	6.2098105835808e-06	1.46273183271065e-05	1.37351254731e-05	1.95316549809978e-05	1.47136026102123e-05	1.5172339849746e-05	1.72869223865362e-05	1.36572621688214e-05	1.17382170994208e-06	1.75845995542487e-05	2.39096063857139e-06	1.25685223268739e-05	1.34974815109685e-05	1.1895089706969e-05	1.24561610935224e-05	1.44004178149394e-05	1.31033236378818e-05	1.35240356933617e-05	1.34767487363788e-05	1.30439423533423e-05	1.22633888788411e-05	1.15533916890124e-05
"K07085"	4.28773076007882e-05	4.23546272811878e-05	4.11971744898625e-05	0.000145135594455308	0.000155287571501316	0.000162601501742377	5.68636999966266e-05	5.95795177806657e-05	6.08165749882255e-05	5.3180537538872e-05	5.77468450038818e-05	5.93234276434137e-05	6.19486270925626e-05	6.65165635633847e-05	5.9805955775648e-05	6.71859939438561e-05	0.000159569959461991	0.000147968659250841	0.000145040127435395	0.000146158987024799	0.00015414531745569	0.000158852600410013	0.000166426379539951	0.000148545954355459	0.000160908479717566	0.000164508875203966	0.000144769021077104
"K07088"	0.000311784560010904	0.000324337235937024	0.000322262009794532	0.000594524232918013	0.000596803095062419	0.000606555190694685	0.000322806631331332	0.000341013148335444	0.000310192302565515	0.000365820551171554	0.000334619058868035	0.000339409355928002	0.000321882924057321	0.000555765452267244	0.000318171348184688	0.000533981209280944	0.000589111778505233	0.000574650238955786	0.000592855269344814	0.000582124625298081	0.000584129624042613	0.000581384390333094	0.000592029801322832	0.000591669498627735	0.000586379973426204	0.000583159037010908	0.000570938477988327
"K07089"	0.000383400752663083	0.0003743233275932	0.000371063335650514	0.000282984870057365	0.000289296094007869	0.000273804878962194	0.000393474862999165	0.000373577220649151	0.000420717402315806	0.000360819849630828	0.000390434878800131	0.000390231018463283	0.000401148602527343	2.58240776187258e-05	0.000413329675980857	6.03319067799514e-05	0.000287165598124415	0.000297851140506969	0.000278684958848987	0.000284683552734213	0.000293687394310314	0.000297143062188273	0.00029429916478987	0.000287336351789808	0.000293538488989718	0.000299904664614261	0.000287930613745301
"K01317"	3.69631962075761e-07	2.8617991406208e-07	1.92510161167582e-07	0	0	0	1.82841479088831e-07	1.81922191696689e-07	1.85134170435998e-07	1.92334674643299e-07	9.19535748469456e-08	1.88928113514056e-07	1.78526302860411e-07	0	1.83172912023424e-07	7.96986879523797e-08	0	0	0	0	0	0	0	0	0	0	0
"K11163"	5.54447943113641e-07	6.67753132811519e-07	9.62550805837909e-07	2.9539130486155e-07	4.94861604529369e-07	3.82142189758819e-07	6.3994517681091e-07	3.63844383393378e-07	2.77701255653998e-07	1.92334674643299e-07	3.67814299387782e-07	2.83392170271084e-07	8.92631514302054e-07	0	6.41105192081985e-07	1.59397375904759e-07	6.03289071689946e-07	3.02182421887355e-07	4.99793685166763e-07	5.02264560222676e-07	4.05645572251815e-07	3.02384391643426e-07	2.01851279005398e-07	3.01718255292063e-07	3.98288316132589e-07	2.99107045825393e-07	5.02321377783149e-07
"K00356"	0.000210043362449551	0.000205667964905948	0.000211376156962005	0.000465930551534952	0.000473780500176418	0.000480257196979395	0.000234494196931426	0.000256419329196483	0.000234842695198064	0.00023205178495714	0.000241102273248691	0.000244472978887189	0.000232619772627115	0.000547861719420301	0.000220723358988226	0.000517802375626611	0.000461013398949734	0.00044662561954951	0.000461209612671889	0.000460074337163971	0.000462943009332383	0.000463656067186586	0.000476873646650253	0.000453583110455734	0.000472967375407449	0.000476976035742893	0.000445257669266984
"K00355"	3.89037640084738e-05	3.96836147499417e-05	3.90795627170191e-05	7.77863769468749e-05	7.8485050478358e-05	7.48998691927284e-05	4.29677475858754e-05	4.74816920328359e-05	4.23031579446256e-05	5.5103884285305e-05	4.44135766510747e-05	4.7043100265e-05	4.32033652922194e-05	0.000203931958407271	4.17634239413407e-05	0.000187451314063997	6.8071116922349e-05	6.53721306016311e-05	7.02709921344469e-05	6.95134151348184e-05	7.09879751440676e-05	6.70285401476261e-05	7.20609066049271e-05	6.88923349583543e-05	7.24884735361311e-05	7.03898581175758e-05	6.60050290407058e-05
"K00354"	6.56096732684475e-06	6.39135141405311e-06	6.54534547969778e-06	6.20321740209255e-06	6.73011782159942e-06	6.68748832077933e-06	1.0330543568519e-05	1.28255145146166e-05	9.16414143658192e-06	2.50035077036288e-05	1.07585682570926e-05	1.36028241730121e-05	1.02652624144736e-05	0.000200801767180759	9.34181851319463e-06	0.000181792707219378	7.13892068166437e-06	8.05819791699613e-06	7.49690527750145e-06	9.54302664423084e-06	8.3157342311622e-06	8.26517337158698e-06	8.17497679971862e-06	9.1521204105259e-06	1.03554962194473e-05	9.7708301636295e-06	9.84549900454973e-06
"K00351"	1.47852784830304e-06	1.14471965624832e-06	1.25131604758928e-06	2.16620290231803e-06	2.07841873902335e-06	1.81517540135439e-06	2.19409774906598e-06	2.4559495879053e-06	3.33241506784797e-06	2.78885278232783e-06	3.0344679699492e-06	2.92838575946787e-06	3.03494714862699e-06	1.56509561325611e-07	2.47283431231623e-06	6.37589503619038e-07	3.51918625152469e-06	3.92837148453561e-06	3.09872084803393e-06	3.31494609746966e-06	2.73810761269975e-06	2.82225432200531e-06	3.43147174309177e-06	3.52004631174073e-06	3.68416692422644e-06	2.99107045825393e-06	3.0139282666989e-06
"K00350"	1.47852784830304e-06	1.14471965624832e-06	1.25131604758928e-06	2.16620290231803e-06	2.07841873902335e-06	1.81517540135439e-06	2.19409774906598e-06	2.4559495879053e-06	3.33241506784797e-06	2.78885278232783e-06	3.0344679699492e-06	2.92838575946787e-06	3.03494714862699e-06	1.56509561325611e-07	2.47283431231623e-06	6.37589503619038e-07	3.51918625152469e-06	3.92837148453561e-06	3.09872084803393e-06	3.31494609746966e-06	2.73810761269975e-06	2.82225432200531e-06	3.43147174309177e-06	3.52004631174073e-06	3.68416692422644e-06	2.99107045825393e-06	3.0139282666989e-06
"K05952"	3.69631962075761e-07	1.9078660937472e-07	2.88765241751373e-07	1.1815652194462e-06	7.91778567246991e-07	9.55355474397047e-07	4.57103697722079e-07	8.18649862635101e-07	7.40536681743994e-07	3.84669349286597e-07	9.19535748469456e-07	5.66784340542169e-07	8.92631514302054e-07	7.82547806628055e-08	2.74759368035136e-07	1.59397375904759e-07	1.40767450060988e-06	1.51091210943677e-06	1.39942231846694e-06	1.20543494453442e-06	1.21693671675544e-06	1.2095375665737e-06	1.31203331353509e-06	1.60916402822433e-06	1.39400910646406e-06	9.97023486084643e-07	1.10510703112293e-06
"K05953"	1.8481598103788e-07	4.76966523436799e-07	3.85020322335164e-07	2.9539130486155e-07	9.89723209058739e-08	1.91071094879409e-07	2.74262218633247e-07	0	9.25670852179992e-08	1.92334674643299e-07	9.19535748469456e-08	0	8.92631514302055e-08	0	1.83172912023424e-07	0	1.00548178614991e-07	1.00727473962452e-07	9.99587370333526e-08	2.0090582408907e-07	3.04234179188861e-07	2.01589594428951e-07	1.00925639502699e-07	1.00572751764021e-07	9.95720790331471e-08	9.97023486084643e-08	2.0092855111326e-07
"K05951"	1.57093583882198e-06	2.00325939843456e-06	1.54008128934065e-06	1.47695652430775e-06	1.28664017177636e-06	1.14642656927646e-06	1.09704887453299e-06	1.91018301281524e-06	1.29593919305199e-06	1.34634272250309e-06	1.37930362270418e-06	1.60588896486948e-06	1.96378933146452e-06	2.34764341988416e-07	1.55696975219911e-06	3.98493439761899e-07	2.01096357229982e-06	1.71236705736168e-06	1.69929852956699e-06	1.60724659271256e-06	1.92681646819612e-06	1.51192195821713e-06	1.51388459254048e-06	2.51431879410052e-06	2.09101365969609e-06	1.79464227495236e-06	2.21021406224586e-06
"K05956"	1.29371186726516e-06	1.33550626562304e-06	1.0588058864217e-06	2.3631304388924e-06	2.17739105992922e-06	1.71963985391468e-06	2.65120144678806e-06	2.72883287545034e-06	2.86957964175797e-06	3.26968946893607e-06	3.12642154479615e-06	3.11731387298193e-06	3.2134734514874e-06	1.56509561325611e-07	3.11393950439821e-06	6.37589503619038e-07	4.42411985905961e-06	4.33128138038542e-06	4.19826695540081e-06	3.61630483360327e-06	4.05645572251815e-06	2.62066472757636e-06	3.83517430110256e-06	4.827492084673e-06	4.18202731939218e-06	3.98809394433857e-06	3.81764247115193e-06
"K05957"	0	0	9.62550805837909e-08	9.84637682871834e-08	9.89723209058739e-08	2.86606642319114e-07	9.14207395444157e-08	9.09610958483446e-08	0	0	9.19535748469456e-08	9.44640567570281e-08	8.92631514302055e-08	0	9.15864560117121e-08	0	2.01096357229982e-07	1.00727473962452e-07	9.99587370333526e-08	2.0090582408907e-07	2.02822786125907e-07	1.00794797214475e-07	2.01851279005398e-07	2.01145503528042e-07	9.95720790331471e-08	1.99404697216929e-07	1.0046427555663e-07
