"A001"	"A003"	"A006"	"A007"	"A010"	"A011"	"A013"	"A015"	"A018"	"A020"	"A021"	"A024"	"A025"	"A028"	"A029"	"A031"	"A034"	"A035"	"A037"	"A039"	"A081"	"A082"	"A083"	"A084"	"A085"	"A086"	"A091"	"A093"	"A094"	"A098"	"A099"	"A100"	"A101"	"A107"	"A108"	"A109"	"A116"	"A118"	"A119"	"A120"
"185568"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0.000333333333333333	2.38095238095238e-05
"191434"	0	2.38095238095238e-05	0	0.000238095238095238	0	2.38095238095238e-05	2.38095238095238e-05	0	0.000214285714285714	7.14285714285714e-05	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	7.14285714285714e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0.000166666666666667	0	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	9.52380952380952e-05	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05
"174365"	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0
"195548"	4.76190476190476e-05	2.38095238095238e-05	0	9.52380952380952e-05	4.76190476190476e-05	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	4.76190476190476e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05
"198869"	0	0	0	0	0	0.000214285714285714	0	0	0	4.76190476190476e-05	0.000476190476190476	0	0	7.14285714285714e-05	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0.000595238095238095	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05
"198866"	9.52380952380952e-05	4.76190476190476e-05	0	0	4.76190476190476e-05	9.52380952380952e-05	7.14285714285714e-05	2.38095238095238e-05	9.52380952380952e-05	9.52380952380952e-05	2.38095238095238e-05	9.52380952380952e-05	0	0	2.38095238095238e-05	0	0	0	4.76190476190476e-05	2.38095238095238e-05	9.52380952380952e-05	0	0	2.38095238095238e-05	0	0	0	0.000380952380952381	2.38095238095238e-05	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05	9.52380952380952e-05	7.14285714285714e-05
"198711"	0	0	4.76190476190476e-05	0	0	0	0	0	0.000142857142857143	0.000119047619047619	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	9.52380952380952e-05	0	0	9.52380952380952e-05	0	0	7.14285714285714e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	4.76190476190476e-05	2.38095238095238e-05	0	0	4.76190476190476e-05	0.0014047619047619	0	0
"323001"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"295804"	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"799884"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"10002"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0
"295205"	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0.000119047619047619	0	0	0	0
"193873"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"349145"	0	0	0	0	2.38095238095238e-05	0	0	7.14285714285714e-05	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0.000214285714285714	2.38095238095238e-05	0	7.14285714285714e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	4.76190476190476e-05	4.76190476190476e-05	2.38095238095238e-05	0	0	9.52380952380952e-05	0	2.38095238095238e-05
"191651"	0.000166666666666667	2.38095238095238e-05	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0.000119047619047619	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0
"3864823"	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"33112"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4374146"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"334956"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"532232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4335815"	0	0	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	4.76190476190476e-05	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	9.52380952380952e-05	0	0
"367213"	0.00135714285714286	0.0133095238095238	0.00102380952380952	0.00376190476190476	0.00342857142857143	0.001	0	0.00185714285714286	0.00221428571428571	0	0.000571428571428571	0.0025	7.14285714285714e-05	0.00311904761904762	0.00380952380952381	0.000571428571428571	0.00942857142857143	0.00457142857142857	0.00454761904761905	0.00261904761904762	0.00242857142857143	0	0.000166666666666667	0.00966666666666667	2.38095238095238e-05	0.000119047619047619	0.00685714285714286	0	0	0.014952380952381	2.38095238095238e-05	0.00847619047619048	2.38095238095238e-05	0.00871428571428571	0.0010952380952381	0.00254761904761905	0	2.38095238095238e-05	0.193833333333333	0.00845238095238095
"367215"	7.14285714285714e-05	4.76190476190476e-05	0	9.52380952380952e-05	7.14285714285714e-05	4.76190476190476e-05	0.00069047619047619	2.38095238095238e-05	0.000452380952380952	0	0.000357142857142857	0.000238095238095238	0.000214285714285714	0.00019047619047619	0	0	0	4.76190476190476e-05	7.14285714285714e-05	4.76190476190476e-05	7.14285714285714e-05	0.000547619047619048	4.76190476190476e-05	9.52380952380952e-05	0	0	4.76190476190476e-05	0	0	7.14285714285714e-05	0.000214285714285714	0.000142857142857143	0.000404761904761905	0.000166666666666667	0	0.000238095238095238	0	0.000380952380952381	0	0.000523809523809524
"367217"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0
"3544"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0
"3541"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"182036"	7.14285714285714e-05	7.14285714285714e-05	0.000428571428571429	0.00161904761904762	0.000357142857142857	7.14285714285714e-05	0	0.000380952380952381	0	0.000428571428571429	0	0.0010952380952381	0	0	0	0.000404761904761905	0.000166666666666667	2.38095238095238e-05	9.52380952380952e-05	9.52380952380952e-05	4.76190476190476e-05	0.000142857142857143	0	0.000428571428571429	0.000523809523809524	2.38095238095238e-05	0.00238095238095238	0	0	0.00080952380952381	0	0.000380952380952381	0.000619047619047619	0.000357142857142857	0.000380952380952381	0.00019047619047619	0	0	0	5e-04
"4434294"	0	0	0.000285714285714286	0	0	0	0	7.14285714285714e-05	0	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0.000261904761904762	0	0	0	0	0.000238095238095238	2.38095238095238e-05	2.38095238095238e-05	0	0	0.000285714285714286
"182030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4481195"	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"265871"	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"4403113"	0	0	0	9.52380952380952e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	2.38095238095238e-05	0	0	4.76190476190476e-05	0.000142857142857143	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05
"844589"	0	0	0	0	0	0.00802380952380952	2.38095238095238e-05	0	0	0	0	0	0	0.029	0.00607142857142857	0	0	0	0.0111190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3638321"	0	0	0.000119047619047619	0.000142857142857143	0	0	7.14285714285714e-05	0.000119047619047619	4.76190476190476e-05	0	0.000142857142857143	0	0.000166666666666667	0	0	4.76190476190476e-05	9.52380952380952e-05	0	0	4.76190476190476e-05	2.38095238095238e-05	0.00019047619047619	0.000714285714285714	2.38095238095238e-05	4.76190476190476e-05	0.000214285714285714	0.000119047619047619	0.000166666666666667	0.000380952380952381	9.52380952380952e-05	7.14285714285714e-05	4.76190476190476e-05	7.14285714285714e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	4.76190476190476e-05	0	2.38095238095238e-05
"179201"	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	4.76190476190476e-05	0	0	0	0	0	0
"175585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0
"512485"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4377144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"369763"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"192834"	0.000571428571428571	2.38095238095238e-05	4.76190476190476e-05	0.00019047619047619	7.14285714285714e-05	0.000166666666666667	0.000714285714285714	0.000214285714285714	0.000595238095238095	0.000476190476190476	2.38095238095238e-05	0	9.52380952380952e-05	9.52380952380952e-05	0	2.38095238095238e-05	7.14285714285714e-05	4.76190476190476e-05	0.000261904761904762	0.000428571428571429	0	0.00019047619047619	0.000285714285714286	0.000214285714285714	2.38095238095238e-05	2.38095238095238e-05	0.000142857142857143	0	0	4.76190476190476e-05	0.000452380952380952	0.000166666666666667	9.52380952380952e-05	0	2.38095238095238e-05	0.000166666666666667	0.000238095238095238	4.76190476190476e-05	2.38095238095238e-05	0.000214285714285714
"192389"	2.38095238095238e-05	7.14285714285714e-05	4.76190476190476e-05	0	0.000119047619047619	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05	4.76190476190476e-05	0	7.14285714285714e-05	2.38095238095238e-05	0	0.000142857142857143	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	7.14285714285714e-05	2.38095238095238e-05	2.38095238095238e-05
"189150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0
"192839"	2.38095238095238e-05	0	0.000333333333333333	0.000238095238095238	0.000285714285714286	0	0.00142857142857143	0	0.00178571428571429	5e-04	0.000238095238095238	0.000214285714285714	0.00111904761904762	0	0	0	2.38095238095238e-05	0	0	0.00069047619047619	0.00107142857142857	0	2.38095238095238e-05	0.000476190476190476	0	0	0	0.00145238095238095	0.00102380952380952	2.38095238095238e-05	9.52380952380952e-05	0.000142857142857143	7.14285714285714e-05	0.000166666666666667	0	0.000238095238095238	7.14285714285714e-05	0.000595238095238095	0.000357142857142857	0.000333333333333333
"530928"	0	0	2.38095238095238e-05	0	0.00245238095238095	0	0	0	0	0	0	0	0	0	0	0	0	0.000714285714285714	0	0	0.00476190476190476	0	0	0	0	2.38095238095238e-05	0	0	0	0.00152380952380952	0	2.38095238095238e-05	0	0	0	0	0.0216190476190476	0.000238095238095238	0	0
"508788"	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"175050"	0	0	0	0	0	0	0.000166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52380952380952e-05	0	0	4.76190476190476e-05	0	4.76190476190476e-05	0	0
"341752"	0.000428571428571429	0.000119047619047619	0.000428571428571429	0.00019047619047619	4.76190476190476e-05	0.00030952380952381	0.000642857142857143	0.000166666666666667	0.000952380952380952	0.000928571428571429	0.000166666666666667	0.000452380952380952	0.000404761904761905	0.00019047619047619	0.000119047619047619	0.000333333333333333	0.00030952380952381	0	0.00019047619047619	0.000357142857142857	0.00030952380952381	0.000404761904761905	2.38095238095238e-05	0.000285714285714286	9.52380952380952e-05	0.000261904761904762	0.000261904761904762	0	4.76190476190476e-05	0.00030952380952381	0.000952380952380952	5e-04	0	0.000214285714285714	0.000238095238095238	0.000595238095238095	0.000404761904761905	0.000404761904761905	0.00019047619047619	0.000452380952380952
"183252"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"361864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261904761904762	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0.00030952380952381	0	0	0	0	0	0	0
"337511"	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4432433"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"238594"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"4432435"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0
"361683"	0.000119047619047619	0.000404761904761905	0	0.000285714285714286	0.000285714285714286	0.000595238095238095	0	0.000238095238095238	0	0.00069047619047619	0.000333333333333333	0.000761904761904762	0	9.52380952380952e-05	0.000119047619047619	0	0.00030952380952381	9.52380952380952e-05	2.38095238095238e-05	0.00228571428571429	0.00116666666666667	0	0	0.000380952380952381	0	0.00116666666666667	0.000285714285714286	2.38095238095238e-05	0	0.00069047619047619	0	0.00166666666666667	2.38095238095238e-05	0.000380952380952381	0.000880952380952381	0	0	0	0	2.38095238095238e-05
"340223"	7.14285714285714e-05	0	0.000142857142857143	7.14285714285714e-05	2.38095238095238e-05	0.000142857142857143	0.000142857142857143	2.38095238095238e-05	0.00030952380952381	0.000142857142857143	9.52380952380952e-05	7.14285714285714e-05	0.000285714285714286	9.52380952380952e-05	4.76190476190476e-05	9.52380952380952e-05	7.14285714285714e-05	0	0	2.38095238095238e-05	0.000238095238095238	0.000142857142857143	2.38095238095238e-05	0.000142857142857143	7.14285714285714e-05	0.000119047619047619	0.000142857142857143	7.14285714285714e-05	2.38095238095238e-05	0.000166666666666667	7.14285714285714e-05	0.000238095238095238	0	0.000119047619047619	0.000119047619047619	0.000142857142857143	0	0.000166666666666667	4.76190476190476e-05	0.000214285714285714
"2058521"	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52380952380952e-05	0
"183783"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0
"127309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	0
"725212"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0
"183071"	7.14285714285714e-05	0	2.38095238095238e-05	2.38095238095238e-05	7.14285714285714e-05	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0.000119047619047619	7.14285714285714e-05	0	2.38095238095238e-05	0.000119047619047619	7.14285714285714e-05	0.000119047619047619	7.14285714285714e-05	0	7.14285714285714e-05	0	4.76190476190476e-05	0.000142857142857143	0	2.38095238095238e-05	4.76190476190476e-05	0	0	9.52380952380952e-05	0	4.76190476190476e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05
"2532909"	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"186555"	2.38095238095238e-05	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"186554"	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333333333333333	0	0	0
"2331530"	0	0	0	0	2.38095238095238e-05	0	0	0.000119047619047619	0	0	7.14285714285714e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0.000119047619047619	0	7.14285714285714e-05	0	4.76190476190476e-05	0	2.38095238095238e-05	0.000214285714285714	0	0	0	0	4.76190476190476e-05	2.38095238095238e-05	4.76190476190476e-05	7.14285714285714e-05	9.52380952380952e-05	0
"185090"	0	4.76190476190476e-05	0	0.000166666666666667	0	4.76190476190476e-05	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0	4.76190476190476e-05
"136755"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"296726"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0
"296052"	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"296729"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"92231"	0	0	0	4.76190476190476e-05	0	2.38095238095238e-05	0	4.76190476190476e-05	0	0	0	0	0	0	7.14285714285714e-05	4.76190476190476e-05	0	0	0	0	0	0	4.76190476190476e-05	0	0	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05
"197929"	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"392887"	0.000285714285714286	9.52380952380952e-05	9.52380952380952e-05	0	0.000476190476190476	0.00019047619047619	0.000404761904761905	0.000333333333333333	0.000166666666666667	7.14285714285714e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	0.000142857142857143	0	0.000476190476190476	4.76190476190476e-05	0.000571428571428571	0.000238095238095238	4.76190476190476e-05	0.000476190476190476	0.000238095238095238	0.000261904761904762	2.38095238095238e-05	0.000738095238095238	0.000142857142857143	0	0	2.38095238095238e-05	7.14285714285714e-05	2.38095238095238e-05	0.000952380952380952	4.76190476190476e-05	0.00019047619047619	0.000476190476190476	0	5e-04	2.38095238095238e-05	7.14285714285714e-05
"197924"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"546876"	0.00519047619047619	0.00276190476190476	0.000880952380952381	0.0024047619047619	0.00207142857142857	0.000880952380952381	0	0.000904761904761905	0.00223809523809524	0.0030952380952381	0.000142857142857143	0.000904761904761905	0	0.000452380952380952	0.000261904761904762	0.000571428571428571	0.000119047619047619	0.000785714285714286	0.000833333333333333	0.000571428571428571	5e-04	0.00111904761904762	0.00164285714285714	0.000857142857142857	9.52380952380952e-05	0.00157142857142857	0.00157142857142857	9.52380952380952e-05	0	0.000214285714285714	0.00211904761904762	0.000547619047619048	0.00226190476190476	0.000357142857142857	0.000928571428571429	0.00130952380952381	0.00183333333333333	0.00080952380952381	0.00185714285714286	0.000833333333333333
"259772"	0	0	0	2.38095238095238e-05	0	0	9.52380952380952e-05	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0.000119047619047619	0	2.38095238095238e-05	0	0	9.52380952380952e-05	0	7.14285714285714e-05	0	0	0	0.00019047619047619	0	0	0
"829337"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"561607"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"180523"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"180528"	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"180529"	0	4.76190476190476e-05	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	7.14285714285714e-05	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	7.14285714285714e-05	0	0
"1870411"	0	0	0	7.14285714285714e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0
"189334"	4.76190476190476e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	2.38095238095238e-05	4.76190476190476e-05	0.00019047619047619	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	9.52380952380952e-05	0	2.38095238095238e-05	9.52380952380952e-05	0	0	4.76190476190476e-05	0	0	9.52380952380952e-05	0	2.38095238095238e-05	0	2.38095238095238e-05	9.52380952380952e-05	0	0	0	0	0
"334729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"158211"	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"4299330"	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"184570"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1065974"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2442706"	2.38095238095238e-05	2.38095238095238e-05	0	0	4.76190476190476e-05	4.76190476190476e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0.00019047619047619	4.76190476190476e-05	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05
